split,train_frac,n_train_rows,objective,article_id,n_candidate_prices,ground_truth_optimal_price,policy_optimal_price,ground_truth_best_value,ground_truth_value_at_policy_price,absolute_regret,relative_performance,price_match,policy_selected_exposure_n,ground_truth_selected_exposure_n
1,0.5,1507,expected_revenue,399087015,10,19.99,19.99,36.85661030301407,36.85661030301407,0.0,1.0,True,100,250
1,0.5,1507,cvar_0.25,399087015,10,16.79,16.79,8.311514332240916,8.311514332240916,0.0,1.0,True,100,250
1,0.5,1507,expected_revenue,399256023,6,9.99,9.99,21.725449542212402,21.725449542212402,0.0,1.0,True,100,250
1,0.5,1507,cvar_0.25,399256023,6,9.99,9.99,5.491944221719135,5.491944221719135,0.0,1.0,True,100,250
1,0.5,1507,expected_revenue,539723038,10,19.99,19.99,43.244977858462924,43.244977858462924,0.0,1.0,True,100,250
1,0.5,1507,cvar_0.25,539723038,10,19.99,19.99,10.885383399471104,10.885383399471104,0.0,1.0,True,100,250
1,0.5,1507,expected_revenue,547780002,10,14.99,14.99,28.557369010221407,28.557369010221407,0.0,1.0,True,100,250
1,0.5,1507,cvar_0.25,547780002,10,13.49,11.99,6.28640799362476,6.067158643311561,0.21924935031319848,0.9651232706283865,False,100,250
1,0.5,1507,expected_revenue,554450005,10,19.99,19.99,38.09777598457727,38.09777598457727,0.0,1.0,True,100,250
1,0.5,1507,cvar_0.25,554450005,10,19.99,19.99,8.186652330464737,8.186652330464737,0.0,1.0,True,100,250
1,0.5,1507,expected_revenue,562245042,10,19.99,19.99,36.6694177213757,36.6694177213757,0.0,1.0,True,100,250
1,0.5,1507,cvar_0.25,562245042,10,15.99,17.99,8.285016451322859,8.095866639055219,0.18914981226764027,0.9771696515777661,False,100,250
1,0.5,1507,expected_revenue,562245054,10,19.99,19.99,35.869228638811244,35.869228638811244,0.0,1.0,True,100,250
1,0.5,1507,cvar_0.25,562245054,10,15.99,15.99,6.934587814480747,6.934587814480747,0.0,1.0,True,100,250
1,0.5,1507,expected_revenue,562252014,10,14.99,14.99,32.3365750829415,32.3365750829415,0.0,1.0,True,100,250
1,0.5,1507,cvar_0.25,562252014,10,14.99,12.74,8.12039324135376,7.612855275416495,0.5075379659372654,0.9374983512679427,False,100,250
1,0.5,1507,expected_revenue,573716012,9,14.99,14.99,33.627384319363685,33.627384319363685,0.0,1.0,True,100,250
1,0.5,1507,cvar_0.25,573716012,9,14.99,13.49,8.692007662635767,8.316532068370327,0.3754755942654402,0.9568022016502018,False,100,250
1,0.5,1507,expected_revenue,621381009,10,19.99,19.99,37.58109256982967,37.58109256982967,0.0,1.0,True,100,250
1,0.5,1507,cvar_0.25,621381009,10,19.99,15.99,7.87520436685312,7.870223677827239,0.004980689025881446,0.9993675479652508,False,100,250
1,0.5,1507,expected_revenue,658030005,10,29.99,29.99,51.56720317122909,51.56720317122909,0.0,1.0,True,100,250
1,0.5,1507,cvar_0.25,658030005,10,23.99,22.49,11.36549296804376,11.28126748620849,0.08422548183527034,0.9925893683562969,False,100,250
1,0.5,1507,expected_revenue,658030020,10,27.9,27.49,47.34927494907794,47.33392710163703,0.015347847440907003,0.9996758588709665,False,100,250
1,0.5,1507,cvar_0.25,658030020,10,22.49,22.49,9.039358261326655,9.039358261326655,0.0,1.0,True,100,250
1,0.5,1507,expected_revenue,673799001,10,19.99,19.99,45.614098235481926,45.614098235481926,0.0,1.0,True,100,250
1,0.5,1507,cvar_0.25,673799001,10,19.99,19.99,11.911524080215035,11.911524080215035,0.0,1.0,True,100,250
1,0.5,1507,expected_revenue,676387001,10,19.99,19.99,35.49878250964132,35.49878250964132,0.0,1.0,True,100,250
1,0.5,1507,cvar_0.25,676387001,10,15.99,16.99,6.850760799896279,6.833463409065701,0.017297390830577797,0.9974751138835792,False,100,250
1,0.5,1507,expected_revenue,705330002,10,9.99,9.99,18.838910142498758,18.838910142498758,0.0,1.0,True,100,250
1,0.5,1507,cvar_0.25,705330002,10,9.99,8.39,3.97080285972243,3.9597968160928616,0.011006043629568474,0.9972282573528877,False,100,250
